#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1036512	1037873	+	KKIFNO_13420	dctM	C4-dicarboxylate TRAP transporter large permease protein DctM	COG:COG1593, COG:G, GO:0005886, GO:0015740, GO:0016021, GO:0022857, RefSeq:WP_014231214.1, SO:0001217, UniParc:UPI000243B3B7, UniRef:UniRef100_A0A3B7CPF8, UniRef:UniRef50_Q9KQS1, UniRef:UniRef90_Q9KQS1
contig_1	cds	1038171	1039508	-	KKIFNO_13425	atoC	DNA-binding response regulator	COG:COG2204, COG:T, RefSeq:WP_020336140.1, SO:0001217, UniParc:UPI000357A6BF, UniRef:UniRef100_A0A1B1EAS8, UniRef:UniRef50_Q483M3, UniRef:UniRef90_D0WVC7
contig_1	cds	1039511	1041319	-	KKIFNO_13430		sensor histidine kinase	RefSeq:WP_020336141.1, SO:0001217, UniParc:UPI0003577B56, UniRef:UniRef100_UPI0003577B56, UniRef:UniRef50_A0A7Y4AI81, UniRef:UniRef90_A0A1B1EAU9
contig_1	cds	1041844	1043148	+	KKIFNO_13435	tig	trigger factor	COG:COG0544, COG:O, EC:5.2.1.8, GO:0003755, GO:0005737, GO:0006457, GO:0007049, GO:0015031, GO:0051301, RefSeq:WP_014231219.1, SO:0001217, UniParc:UPI000243B3BC, UniRef:UniRef100_A0A1B1EAT2, UniRef:UniRef50_Q87R81, UniRef:UniRef90_Q87R81
contig_1	cds	1043254	1043880	+	KKIFNO_13440	clpP	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	COG:COG0740, COG:O, EC:3.4.21.92, GO:0004176, GO:0004252, GO:0005737, GO:0006508, RefSeq:WP_014231220.1, SO:0001217, UniParc:UPI000243B3BD, UniRef:UniRef100_A0A1B1EAV4, UniRef:UniRef50_Q6LNW0, UniRef:UniRef90_Q6LNW0
contig_1	cds	1043951	1045231	+	KKIFNO_13445	clpX	ATP-dependent protease ATP-binding subunit ClpX	COG:COG1219, COG:O, GO:0005524, GO:0008270, GO:0016887, GO:0046983, GO:0051082, GO:0140662, RefSeq:WP_014231221.1, SO:0001217, UniParc:UPI000243B3BE, UniRef:UniRef100_A0A1B1EAS9, UniRef:UniRef50_Q55510, UniRef:UniRef90_Q87R79
contig_1	cds	1045362	1047713	+	KKIFNO_13450	lon	endopeptidase La	COG:COG0466, COG:O, EC:3.4.21.53, GO:0004176, GO:0004252, GO:0005524, GO:0005737, GO:0006515, GO:0016887, GO:0034605, GO:0043565, RefSeq:WP_020336143.1, SO:0001217, UniParc:UPI0003572534, UniRef:UniRef100_A0A1B1EBG1, UniRef:UniRef50_P36773, UniRef:UniRef90_P74956
contig_1	cds	1047905	1048177	+	KKIFNO_13455	hupB	DNA-binding protein HU-beta	COG:COG0776, COG:L, GO:0003677, GO:0005829, GO:0030261, GO:0030527, RefSeq:WP_014231223.1, SO:0001217, UniParc:UPI000243B3C0, UniRef:UniRef100_A0A1B1EB05, UniRef:UniRef50_Q9LA96, UniRef:UniRef90_Q9KQS9
contig_1	cds	1048381	1050240	+	KKIFNO_13460	ppiD	peptidylprolyl isomerase	RefSeq:WP_020336144.1, SO:0001217, UniParc:UPI000357841B, UniRef:UniRef100_A0A1B1EAS5, UniRef:UniRef50_A7MV86, UniRef:UniRef90_A0A1B1EAS5
contig_1	cds	1050419	1050712	+	KKIFNO_13465		Transporter	SO:0001217, UniParc:UPI0003573777, UniRef:UniRef100_A0A1B1EH30, UniRef:UniRef50_A0A0Q2UY85, UniRef:UniRef90_A0A1B1EH30
contig_1	cds	1050795	1051346	-	KKIFNO_13470	rrtA	rhombosortase	RefSeq:WP_020336146.1, SO:0001217, UniParc:UPI000357109B, UniRef:UniRef100_A0A1B1EAT8, UniRef:UniRef50_B7VHZ4, UniRef:UniRef90_A0A1B1EAT8
contig_1	cds	1051350	1051973	+	KKIFNO_13475		DTW domain-containing protein	EC:2.5.1.25, KEGG:K05812, RefSeq:WP_020336147.1, SO:0001217, UniParc:UPI000357E915, UniRef:UniRef100_UPI000357E915, UniRef:UniRef50_F9T9Q5, UniRef:UniRef90_A0A1B1EAT9
contig_1	cds	1051970	1053292	-	KKIFNO_13480	dgt	dGTPase	EC:3.1.5.1, KEGG:K01129, RefSeq:WP_020336148.1, SO:0001217, UniParc:UPI00035718B0, UniRef:UniRef100_UPI00035718B0, UniRef:UniRef50_Q8EEA2, UniRef:UniRef90_A0A1B1EAV6
contig_1	cds	1053316	1053900	-	KKIFNO_13485	yfbR	5'-deoxynucleotidase	COG:COG1896, COG:FR, EC:3.1.3.89, GO:0000166, GO:0002953, GO:0005737, GO:0046872, RefSeq:WP_014231229.1, SO:0001217, UniParc:UPI000243B496, UniRef:UniRef100_A0A3B7CQU6, UniRef:UniRef50_Q8GLH5, UniRef:UniRef90_Q87R72
contig_1	cds	1053991	1055205	-	KKIFNO_13490	aspB	aminotransferase	COG:COG0436, COG:E, RefSeq:WP_014231230.1, SO:0001217, UniParc:UPI000243B497, UniRef:UniRef100_A0A1B1EAV3, UniRef:UniRef50_A0A0P0C829, UniRef:UniRef90_D0X9M5
contig_1	cds	1055489	1056730	+	KKIFNO_13495		isochorismate synthase	SO:0001217, UniRef:UniRef50_B6EJ55, UniRef:UniRef90_A0A1B1EBH9
contig_1	cds	1056727	1058445	+	KKIFNO_13500	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	RefSeq:WP_020336152.1, SO:0001217, UniParc:UPI000357E1DB, UniRef:UniRef100_UPI000357E1DB, UniRef:UniRef50_Q87R69, UniRef:UniRef90_A0A1B1EB27
contig_1	cds	1058432	1059226	+	KKIFNO_13505	menH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	RefSeq:WP_024372723.1, SO:0001217, UniParc:UPI000405BA13, UniRef:UniRef100_UPI000405BA13, UniRef:UniRef50_B8K9L7, UniRef:UniRef90_A0A1B1EAU5
contig_1	cds	1059253	1060119	+	KKIFNO_13510	menB	1,4-dihydroxy-2-naphthoyl-CoA synthase	COG:COG0447, COG:H, RefSeq:WP_020336154.1, SO:0001217, UniParc:UPI0003578545, UniRef:UniRef100_UPI0003578545, UniRef:UniRef50_Q7CQ56, UniRef:UniRef90_A0A7Y4FGH1
contig_1	cds	1060246	1061235	+	KKIFNO_13515	menC	o-succinylbenzoate synthase	RefSeq:WP_020336155.1, SO:0001217, UniParc:UPI0003578A99, UniRef:UniRef100_A0A3B7CVZ4, UniRef:UniRef50_Q9KQM6, UniRef:UniRef90_A0A1B1EAW1
contig_1	cds	1061220	1062653	+	KKIFNO_13520	menE	o-succinylbenzoate--CoA ligase	RefSeq:WP_020336156.1, SO:0001217, UniParc:UPI00035718DC, UniRef:UniRef100_UPI00035718DC, UniRef:UniRef50_A0A7Y3VRG9, UniRef:UniRef90_A0A1B1EAX6
contig_1	cds	1062774	1062953	+	KKIFNO_13525		O-succinylbenzoic acid--CoA ligase	RefSeq:WP_020336157.1, SO:0001217, UniParc:UPI00035750B9, UniRef:UniRef100_A0A1B1EAV8, UniRef:UniRef50_K5VDU9, UniRef:UniRef90_A0A1B1EAV8
contig_1	cds	1062979	1063911	-	KKIFNO_13530		putative sulfate exporter family transporter	RefSeq:WP_020336158.1, SO:0001217, UniParc:UPI00035717A4, UniRef:UniRef100_UPI00035717A4, UniRef:UniRef50_Q8E8F7, UniRef:UniRef90_A0A1B1EAV9
contig_1	cds	1064044	1065918	-	KKIFNO_13535		MFS transporter	RefSeq:WP_020336159.1, SO:0001217, UniParc:UPI0003570923, UniRef:UniRef100_UPI0003570923, UniRef:UniRef50_B7VHX8, UniRef:UniRef90_A0A1B1EAY4
contig_1	cds	1065932	1066522	-	KKIFNO_13540		TetR family transcriptional regulator	RefSeq:WP_014231240.1, SO:0001217, UniParc:UPI000243B4A1, UniRef:UniRef100_A0A1B1EAW3, UniRef:UniRef50_A7MV78, UniRef:UniRef90_A0A1B1EAW3
contig_1	cds	1066839	1067714	+	KKIFNO_13545	tim44	preprotein translocase subunit Tim44	COG:COG4395, COG:I, RefSeq:WP_020336160.1, SO:0001217, UniParc:UPI000356E0F8, UniRef:UniRef100_UPI000356E0F8, UniRef:UniRef50_Q6LNY0, UniRef:UniRef90_A7MV80
contig_1	tRNA	1068158	1068242	-	KKIFNO_13550	Tyr_trna	tRNA-Tyr(gta)	SO:0000272
contig_1	tRNA	1068329	1068413	-	KKIFNO_13555	Tyr_trna	tRNA-Tyr(gta)	SO:0000272
contig_1	tRNA	1068500	1068584	-	KKIFNO_13560	Tyr_trna	tRNA-Tyr(gta)	SO:0000272
contig_1	tRNA	1068671	1068755	-	KKIFNO_13565	Tyr_trna	tRNA-Tyr(gta)	SO:0000272
contig_1	tRNA	1068842	1068926	-	KKIFNO_13570	Tyr_trna	tRNA-Tyr(gta)	SO:0000272
contig_1	cds	1069209	1070303	+	KKIFNO_13575		Efflux transporter periplasmic adaptor subunit	RefSeq:WP_024372700.1, SO:0001217, UniParc:UPI0004625D8A, UniRef:UniRef100_A0A3B7CVV1, UniRef:UniRef50_D0X9L2, UniRef:UniRef90_A0A1B1EB36
contig_1	cds	1070303	1073416	+	KKIFNO_13580	vmeF	multidrug efflux RND transporter permease subunit VmeF	COG:COG0841, COG:V, RefSeq:WP_020336162.1, SO:0001217, UniParc:UPI00035799C6, UniRef:UniRef100_A0A3B7CQ88, UniRef:UniRef50_E3BII6, UniRef:UniRef90_A0A347URQ2
contig_1	cds	1073657	1073974	+	KKIFNO_13585		DUF1244 domain-containing protein	COG:COG3492, COG:S, RefSeq:WP_014231244.1, SO:0001217, UniParc:UPI000243B4A5, UniRef:UniRef100_A0A1B1EGD7, UniRef:UniRef50_E8LQU7, UniRef:UniRef90_E8LQU7
contig_1	cds	1074054	1075148	-	KKIFNO_13590	cysK	cysteine synthase	COG:COG0031, COG:E, RefSeq:WP_024372701.1, SO:0001217, UniParc:UPI0004135BFE, UniRef:UniRef100_UPI0004135BFE, UniRef:UniRef50_A0A081M1S9, UniRef:UniRef90_A0A1W6UIN9
contig_1	cds	1075282	1075755	+	KKIFNO_13595	lrp	transcriptional regulator	COG:COG1522, COG:K, RefSeq:WP_014231246.1, SO:0001217, UniParc:UPI000243B4A7, UniRef:UniRef100_A0A1B1EAX1, UniRef:UniRef50_K8P8T5, UniRef:UniRef90_A0A1B1EAX1
contig_1	cds	1075819	1076679	-	KKIFNO_13600	tesB	acyl-CoA thioesterase II	COG:COG1946, COG:I, RefSeq:WP_020332800.1, SO:0001217, UniParc:UPI000357864F, UniRef:UniRef100_A0A1B1EAY7, UniRef:UniRef50_P0AGG3, UniRef:UniRef90_A0A3Q0L786
contig_1	cds	1076909	1077343	+	KKIFNO_13605		lipo-like protein	RefSeq:WP_020332801.1, SO:0001217, UniParc:UPI000357165C, UniRef:UniRef100_A0A1B1EAX0, UniRef:UniRef50_K5V122, UniRef:UniRef90_A0A1B1EAX0
contig_1	cds	1077391	1077693	-	KKIFNO_13610		DNA base-flipping protein	COG:COG3695, COG:K, GO:0003677, GO:0003824, GO:0006281, KEGG:K07443, RefSeq:WP_024372702.1, SO:0001217, UniParc:UPI00042006CA, UniRef:UniRef100_UPI00042006CA, UniRef:UniRef50_A6B4U8, UniRef:UniRef90_A6B4U8
contig_1	cds	1077941	1078684	+	KKIFNO_13615		hypothetical protein	RefSeq:WP_014231250.1, SO:0001217, UniParc:UPI000243B4AB, UniRef:UniRef100_A0A1B1EAW8, UniRef:UniRef50_A0A6G8D567, UniRef:UniRef90_A0A1B1EAW8
contig_1	ncRNA	1078832	1078928	+	KKIFNO_13620	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	1079048	1079671	+	KKIFNO_13625		endonuclease	RefSeq:WP_020332803.1, SO:0001217, UniParc:UPI0003574EFE, UniRef:UniRef100_UPI001E3536ED, UniRef:UniRef50_A0A090P7F5, UniRef:UniRef90_UPI00112003EC
contig_1	cds	1079671	1081551	+	KKIFNO_13630		transposase family protein	RefSeq:WP_020332804.1, SO:0001217, UniParc:UPI0003571D90, UniRef:UniRef100_UPI0003571D90, UniRef:UniRef50_A0A5P9BHK0, UniRef:UniRef90_UPI001F307181
contig_1	cds	1081554	1082621	+	KKIFNO_13635		ATP-binding protein	RefSeq:WP_024372704.1, SO:0001217, UniParc:UPI000425D77F, UniRef:UniRef100_UPI000425D77F, UniRef:UniRef50_B5FD71, UniRef:UniRef90_UPI001112D7C2
contig_1	cds	1082618	1082923	-	KKIFNO_13640		XRE family transcriptional regulator	RefSeq:WP_020332806.1, SO:0001217, UniParc:UPI0003576675, UniRef:UniRef100_UPI0003576675, UniRef:UniRef50_A0A290RYG4, UniRef:UniRef90_UPI0011249313
contig_1	cds	1083025	1083651	+	KKIFNO_13645		Transcriptional regulator VspR	RefSeq:WP_020332807.1, SO:0001217, UniParc:UPI0003574BA2, UniRef:UniRef100_UPI001BB0162E, UniRef:UniRef50_A0A1Y6KVT7, UniRef:UniRef90_UPI00111EB3D0
contig_1	cds	1084320	1084562	+	KKIFNO_13650		hypothetical protein	RefSeq:WP_020332809.1, SO:0001217, UniParc:UPI0003581BB5, UniRef:UniRef100_UPI0003581BB5, UniRef:UniRef50_R4WUN3, UniRef:UniRef90_UPI0005B6BF0D
contig_1	cds	1084573	1084995	+	KKIFNO_13655		hypothetical protein	PFAM:PF20472.1, RefSeq:WP_020332812.1, SO:0001217, UniParc:UPI000357994D, UniRef:UniRef100_UPI000357994D, UniRef:UniRef50_S5C8W9, UniRef:UniRef90_UPI0005B6C498
contig_1	cds	1085116	1085811	+	KKIFNO_13660		TIR domain protein	RefSeq:WP_020332813.1, SO:0001217, UniParc:UPI000357A2D0, UniRef:UniRef100_UPI000357A2D0, UniRef:UniRef50_A5EU74, UniRef:UniRef90_UPI0003ED924C
contig_1	cds	1085951	1087162	+	KKIFNO_13665		TniQ	RefSeq:WP_020332814.1, SO:0001217, UniParc:UPI000357C65D, UniRef:UniRef100_UPI000357C65D, UniRef:UniRef50_A0A0X8LL93, UniRef:UniRef90_UPI0004D8F76D
contig_1	cds	1087165	1089261	+	KKIFNO_13670		CRISPR-associated protein (Cas_Csy2)	KEGG:K19128, RefSeq:WP_020332815.1, SO:0001217, UniParc:UPI00035798CA, UniRef:UniRef100_UPI00035798CA, UniRef:UniRef50_A0A165X9F1, UniRef:UniRef90_UPI00111E360B
contig_1	cds	1089275	1090312	+	KKIFNO_13675	csy3	type I-F CRISPR-associated protein Csy3	KEGG:K19129, RefSeq:WP_020332816.1, SO:0001217, UniParc:UPI0003578672, UniRef:UniRef100_UPI0003578672, UniRef:UniRef50_A0A120L3R3, UniRef:UniRef90_UPI0003ED8F39
contig_1	cds	1090320	1090949	+	KKIFNO_13680	cas6f	type I-F CRISPR-associated endoribonuclease Cas6/Csy4	SO:0001217, UniRef:UniRef50_A0A3N3DTT6, UniRef:UniRef90_UPI001EEEA163
contig_1	cds	1091493	1095095	+	KKIFNO_13685		DNA-binding protein	RefSeq:WP_024372706.1, SO:0001217, UniParc:UPI0004269A52, UniRef:UniRef100_UPI0004269A52, UniRef:UniRef50_W1NBN2, UniRef:UniRef90_A0A1Y0NUK9
contig_1	cds	1095498	1096064	-	KKIFNO_13690		hypothetical protein	RefSeq:WP_005495314.1, SO:0001217, UniParc:UPI000205C17B, UniRef:UniRef100_UPI0004A4A29B, UniRef:UniRef50_UPI0006A723F5, UniRef:UniRef90_UPI0006A723F5
contig_1	cds	1096422	1096637	-	KKIFNO_13695		hypothetical protein	RefSeq:WP_020332820.1, SO:0001217, UniParc:UPI000357727D, UniRef:UniRef100_UPI000357727D, UniRef:UniRef50_A0A0X8LQ95, UniRef:UniRef90_UPI000813C3F0
contig_1	cds	1096711	1097262	-	KKIFNO_13700		OMP-b-brl domain-containing protein	RefSeq:WP_005495317.1, SO:0001217, UniParc:UPI000205C17D, UniRef:UniRef100_A0A255PYI9, UniRef:UniRef50_A0A255PYI9, UniRef:UniRef90_A0A255PYI9
contig_1	cds	1097809	1098618	+	KKIFNO_13705		OmpR/PhoB-type domain-containing protein	RefSeq:WP_020332822.1, SO:0001217, UniParc:UPI000357C989, UniRef:UniRef100_UPI000357C989, UniRef:UniRef50_A0A6G7CLV0, UniRef:UniRef90_UPI00084B9423
contig_1	cds	1098615	1099103	+	KKIFNO_13710		hypothetical protein	RefSeq:WP_020332823.1, SO:0001217, UniParc:UPI00035805A8, UniRef:UniRef100_UPI00035805A8, UniRef:UniRef50_A0A0C3IC21, UniRef:UniRef90_UPI001D16D961
contig_1	cds	1099611	1101785	+	KKIFNO_13715		hypothetical protein	RefSeq:WP_020332824.1, SO:0001217, UniParc:UPI00035808B0, UniRef:UniRef100_UPI00035808B0, UniRef:UniRef50_A0A1H6QWP7, UniRef:UniRef90_K5UNC2
contig_1	cds	1102157	1103065	-	KKIFNO_13720		LysR family transcriptional regulator	RefSeq:WP_020332826.1, SO:0001217, UniParc:UPI0003578DA0, UniRef:UniRef100_UPI0003578DA0, UniRef:UniRef50_A0A368LJ56, UniRef:UniRef90_A0A1B1EAZ4
contig_1	cds	1103190	1104599	+	KKIFNO_13725		6-phospho-beta-glucosidase	RefSeq:WP_020332827.1, SO:0001217, UniParc:UPI00035767DB, UniRef:UniRef100_UPI00035767DB, UniRef:UniRef50_C5EP49, UniRef:UniRef90_A0A1B1EAX2
contig_1	cds	1104655	1105932	-	KKIFNO_13730		FAD-dependent oxidoreductase	RefSeq:WP_020332828.1, SO:0001217, UniParc:UPI0003581955, UniRef:UniRef100_A0A3B7CQ98, UniRef:UniRef50_E1SVJ8, UniRef:UniRef90_A0A1B1EBJ9
contig_1	cds	1105967	1107355	-	KKIFNO_13735		glutamine synthetase	RefSeq:WP_014231254.1, SO:0001217, UniParc:UPI000243B4AF, UniRef:UniRef100_A0A3B7CPK5, UniRef:UniRef50_A0A240EH46, UniRef:UniRef90_A0A3B7CPK5
contig_1	cds	1107765	1109096	+	KKIFNO_13740		glutamine synthetase	RefSeq:WP_020332829.1, SO:0001217, UniParc:UPI0003579782, UniRef:UniRef100_UPI0003579782, UniRef:UniRef50_A0A2Z4UNT7, UniRef:UniRef90_A0A240EHL0
contig_1	cds	1109218	1110567	+	KKIFNO_13745		aspartate aminotransferase family protein	EC:2.6.1.113, KEGG:K12256, RefSeq:WP_020332830.1, SO:0001217, UniParc:UPI00035817C7, UniRef:UniRef100_A0A1B1EAW7, UniRef:UniRef50_Q9I6J2, UniRef:UniRef90_A0A1B1EAW7
contig_1	cds	1110612	1111721	+	KKIFNO_13750		spermidine/putrescine ABC transporter substrate-binding protein PotF	KEGG:K11073, RefSeq:WP_014231257.1, SO:0001217, UniParc:UPI000243B4B2, UniRef:UniRef100_A0A1B1EAX7, UniRef:UniRef50_P31133, UniRef:UniRef90_A0A1B1EAX7
contig_1	cds	1111771	1112913	+	KKIFNO_13755	potG	putrescine ABC transporter ATP-binding subunit PotG	RefSeq:WP_020332831.1, SO:0001217, UniParc:UPI0003571E3C, UniRef:UniRef100_UPI0003571E3C, UniRef:UniRef50_A0A240EH17, UniRef:UniRef90_A0A1B1EAY0
contig_1	cds	1112910	1113827	+	KKIFNO_13760	potH	putrescine ABC transporter permease PotH	RefSeq:WP_014231259.1, SO:0001217, UniParc:UPI000243B5A8, UniRef:UniRef100_A0A1B1EAZ7, UniRef:UniRef50_P31135, UniRef:UniRef90_A0A2S9ZLL6
contig_1	cds	1113824	1114666	+	KKIFNO_13765		putrescine ABC transporter permease PotI	RefSeq:WP_014231260.1, SO:0001217, UniParc:UPI000243B5A9, UniRef:UniRef100_A0A3B7CRJ1, UniRef:UniRef50_A0A1X7ARM7, UniRef:UniRef90_U3BAD0
contig_1	cds	1114697	1115251	+	KKIFNO_13770		XRE family transcriptional regulator	KEGG:K14056, RefSeq:WP_020332832.1, SO:0001217, UniParc:UPI0003574D69, UniRef:UniRef100_A0A1B1EGD1, UniRef:UniRef50_A0A091B969, UniRef:UniRef90_A0A240EJ39
contig_1	cds	1115346	1116833	-	KKIFNO_13775		aldehyde dehydrogenase PuuC	RefSeq:WP_020332833.1, SO:0001217, UniParc:UPI0003577CAB, UniRef:UniRef100_UPI0003577CAB, UniRef:UniRef50_P23883, UniRef:UniRef90_A0A1B1EAX9
contig_1	cds	1117246	1117986	+	KKIFNO_13780		GMP synthase	RefSeq:WP_020332835.1, SO:0001217, UniParc:UPI00035773A3, UniRef:UniRef100_A0A1B1EB04, UniRef:UniRef50_A0A240EJ60, UniRef:UniRef90_A0A1B1EB04
contig_1	cds	1118212	1118946	+	KKIFNO_13785	spoU	RNA methyltransferase	COG:COG0566, COG:J, RefSeq:WP_020332836.1, SO:0001217, UniParc:UPI000356EC1D, UniRef:UniRef100_UPI000356EC1D, UniRef:UniRef50_U3AM53, UniRef:UniRef90_D0X9K0
contig_1	cds	1119017	1119340	-	KKIFNO_13790	hycB	ferredoxin	COG:C, COG:COG1142, RefSeq:WP_014231265.1, SO:0001217, UniParc:UPI000243B5AE, UniRef:UniRef100_A0A1B1EBK9, UniRef:UniRef50_P00214, UniRef:UniRef90_A0A097AYY5
contig_1	cds	1119549	1121168	+	KKIFNO_13795		FAD binding domain-containing protein	COG:COG2509, COG:R, KEGG:K07137, RefSeq:WP_020332837.1, SO:0001217, UniParc:UPI000357A9C8, UniRef:UniRef100_UPI000357A9C8, UniRef:UniRef50_A0A6A7RYV9, UniRef:UniRef90_A0A099LVQ6
contig_1	cds	1121520	1121939	+	KKIFNO_13800		IMP dehydrogenase	COG:COG3448, COG:T, RefSeq:WP_014231267.1, SO:0001217, UniParc:UPI000243B5B0, UniRef:UniRef100_A0A1B1EAY2, UniRef:UniRef50_A0A1B1NM85, UniRef:UniRef90_A0A1B1EAY2
contig_1	cds	1122117	1124435	+	KKIFNO_13805	cadA,zntA	zinc/cadmium/mercury/lead-transporting ATPase	RefSeq:WP_020332838.1, SO:0001217, UniParc:UPI000357FB60, UniRef:UniRef100_UPI000357FB60, UniRef:UniRef50_F9TCJ0, UniRef:UniRef90_A0A3B7CWT5
contig_1	cds	1124747	1125505	+	KKIFNO_13810	udp	uridine phosphorylase	COG:COG2820, COG:F, EC:2.4.2.3, KEGG:K00757, RefSeq:WP_014231269.1, SO:0001217, UniParc:UPI000243B5B2, UniRef:UniRef100_A0A1B1EAY8, UniRef:UniRef50_P12758, UniRef:UniRef90_A0A090KJG7
contig_1	cds	1125627	1126787	-	KKIFNO_13815		DUF1887 domain-containing protein	RefSeq:WP_014231270.1, SO:0001217, UniParc:UPI000243B5B3, UniRef:UniRef100_A0A1B1EB06, UniRef:UniRef50_A0A0C5WQ36, UniRef:UniRef90_A8TBD8
contig_1	cds	1126942	1128933	-	KKIFNO_13820		methyl-accepting chemotaxis protein	RefSeq:WP_024372709.1, SO:0001217, UniParc:UPI000462D5D5, UniRef:UniRef100_UPI000462D5D5, UniRef:UniRef50_A0A0A0SJR6, UniRef:UniRef90_A0A1B1EAY9
contig_1	cds	1129248	1129598	+	KKIFNO_13825	hinT	purine nucleoside phosphoramidase	COG:COG0537, COG:FR, RefSeq:WP_020332840.1, SO:0001217, UniParc:UPI0003574FDA, UniRef:UniRef100_A0A1B1EAY6, UniRef:UniRef50_U5T756, UniRef:UniRef90_A0A0H0YHY4
contig_1	cds	1129672	1131069	+	KKIFNO_13830		hypothetical protein	KEGG:K09859, RefSeq:WP_020332841.1, SO:0001217, UniParc:UPI000357E398, UniRef:UniRef100_UPI000357E398, UniRef:UniRef50_E8LSK4, UniRef:UniRef90_A0A1B1EB11
contig_1	cds	1131069	1131461	+	KKIFNO_13835	ycfL	DUF1425 domain-containing protein	COG:COG5633, COG:S, RefSeq:WP_014231274.1, SO:0001217, UniParc:UPI000243B5B7, UniRef:UniRef100_A0A1B1EAZ1, UniRef:UniRef50_A0A193KB07, UniRef:UniRef90_A0A0D0IBV2
contig_1	cds	1131514	1132104	+	KKIFNO_13840	lpoB	penicillin-binding protein activator LpoB	COG:COG3417, COG:M, KEGG:K07337, RefSeq:WP_014231275.1, SO:0001217, UniParc:UPI000243B5B8, UniRef:UniRef100_A0A1B1EBL9, UniRef:UniRef50_Q8EHZ4, UniRef:UniRef90_A0A178JF67
contig_1	cds	1132129	1133010	+	KKIFNO_13845	thiK	thiamine kinase	EC:2.7.1.89, KEGG:K07251, RefSeq:WP_020332842.1, SO:0001217, UniParc:UPI0003582CD3, UniRef:UniRef100_UPI0003582CD3, UniRef:UniRef50_A0A2I3BY64, UniRef:UniRef90_A0A3B7CW28
contig_1	cds	1133086	1133625	+	KKIFNO_13850	ycfP	alpha/beta hydrolase YcfP	COG:COG3150, COG:R, RefSeq:WP_014231277.1, SO:0001217, UniParc:UPI000243B5BA, UniRef:UniRef100_A0A1B1EAZ2, UniRef:UniRef50_A9MGA5, UniRef:UniRef90_Q87R29
contig_1	cds	1134184	1135473	+	KKIFNO_13855	ndh	FAD-dependent oxidoreductase	COG:C, COG:COG1252, RefSeq:WP_014231278.1, SO:0001217, UniParc:UPI000243B5BB, UniRef:UniRef100_A0A1B1EAZ5, UniRef:UniRef50_A0A0B7JDY8, UniRef:UniRef90_A0A2N8ZCT5
contig_1	cds	1135597	1136145	-	KKIFNO_13860		ribosomal-protein-serine acetyltransferase	RefSeq:WP_014231279.1, SO:0001217, UniParc:UPI000243B5BC, UniRef:UniRef100_A0A1B1EB01, UniRef:UniRef50_A0A085SA27, UniRef:UniRef90_A0A1B1EB01
contig_1	cds	1136230	1137000	-	KKIFNO_13865		Peptidoglycan-binding protein, CsiV	RefSeq:WP_076633415.1, SO:0001217, UniParc:UPI0002FC55EF, UniRef:UniRef100_A0A1B1EB15, UniRef:UniRef50_A0A1Y6IPE7, UniRef:UniRef90_A0A3B7CQZ3
contig_1	cds	1137008	1140469	-	KKIFNO_13870	mfd	transcription-repair coupling factor	COG:COG1197, COG:LK, EC:5.6.2.4, KEGG:K03723, RefSeq:WP_020332843.1, SO:0001217, UniParc:UPI000357E2F5, UniRef:UniRef100_UPI000357E2F5, UniRef:UniRef50_P45128, UniRef:UniRef90_A0A2I3BY59
contig_1	cds	1140475	1141044	-	KKIFNO_13875		PilZ domain-containing protein	RefSeq:WP_014231282.1, SO:0001217, UniParc:UPI000243B5BF, UniRef:UniRef100_A0A3B7CR86, UniRef:UniRef50_A0A0H0YHX6, UniRef:UniRef90_A0A1B1EAZ9
contig_1	cds	1141296	1142504	+	KKIFNO_13880	lolC	lipoprotein-releasing ABC transporter permease subunit LolC	COG:COG4591, COG:M, RefSeq:WP_029791328.1, SO:0001217, UniParc:UPI0004A3BB77, UniRef:UniRef100_UPI0004A3BB77, UniRef:UniRef50_E3BKU0, UniRef:UniRef90_K5UR91
contig_1	cds	1142497	1143204	+	KKIFNO_13885	lolD	lipoprotein-releasing ABC transporter ATP-binding protein LolD	COG:COG1136, COG:M, EC:7.6.2.-, GO:0005524, GO:0005886, GO:0042953, GO:0044873, RefSeq:WP_020332845.1, SO:0001217, UniParc:UPI000356FE66, UniRef:UniRef100_A0A1B1EAZ6, UniRef:UniRef50_Q9HZL7, UniRef:UniRef90_Q87R20
contig_1	cds	1143207	1144451	+	KKIFNO_13890	lolE	lipoprotein-releasing ABC transporter permease subunit LolE	COG:COG4591, COG:M, RefSeq:WP_024372710.1, SO:0001217, UniParc:UPI0004629071, UniRef:UniRef100_UPI0004629071, UniRef:UniRef50_P75958, UniRef:UniRef90_K5TN71
